rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published
00000001211981,E09000031,Waltham Forest,Outer London - East and North East,4441325000,UNIT 5 AT 17,ARGALL AVENUE,LONDON,E10 7QE,Offices (Inc Computer Centres),203,Office General,Office,252.52,21750.0,2010-04-01 00:00:00+00:00,2010,2011-03,8852.25,,,True,2010-04-01,,True
00000001212001,E09000031,Waltham Forest,Outer London - East and North East,4548247000,ALITO,ARGALL AVENUE,LONDON,E10 7FB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,2950.13,210000.0,2010-06-01 00:00:00+00:00,2010,2011-03,86940.0,,,True,2010-06-01,,True
00000001212012,E09000031,Waltham Forest,Outer London - East and North East,4584676000,JAYLOW HOUSE LEYTON LINK ESTATE,ARGALL AVENUE,LONDON,E10 7FD,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,2806.76,201000.0,2010-04-01 00:00:00+00:00,2010,2011-03,83214.0,JAYLOW SUPPLIES LTD,146720.0,True,2005-12-13,1935.0,True
00000001212022,E09000031,Waltham Forest,Outer London - East and North East,4682529000,UNIT 12 EAST 10 ENTERPRISE PARK,ARGALL WAY,LONDON,E10 7DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,2571.15,126000.0,2010-04-01 00:00:00+00:00,2010,2011-03,52164.0,MOMART LIMITED,89180.61,True,2006-11-01,1612.0,True
00000001212061,E09000031,Waltham Forest,Outer London - East and North East,5138962000,UNIT 2 AT 10,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,178.23,15750.0,2010-04-01 00:00:00+00:00,2010,2011-03,6410.25,,,True,2010-04-01,,True
00000001212072,E09000031,Waltham Forest,Outer London - East and North East,5138942000,UNIT 8 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,63.28,6200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2523.4,,,True,2010-04-01,,True
00000001212083,E09000031,Waltham Forest,Outer London - East and North East,5138943000,UNIT 6 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,105.27,9700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3947.9,,,True,2010-04-01,,True
00000001212094,E09000031,Waltham Forest,Outer London - East and North East,5138968000,UNIT 12 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,100.98,9700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3947.9,,,True,2010-04-01,,True
00000001212105,E09000031,Waltham Forest,Outer London - East and North East,5138960000,UNIT 16 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,145.38,9300.0,2010-04-01 00:00:00+00:00,2010,2011-03,3785.1000000000004,,,True,2010-04-01,,True
00000001212127,E09000031,Waltham Forest,Outer London - East and North East,5138947000,UNIT 14 AT 8,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,222.77,19500.0,2010-04-01 00:00:00+00:00,2010,2011-03,7936.500000000001,,,True,2010-04-01,,True
00000001212149,E09000031,Waltham Forest,Outer London - East and North East,5138956000,UNIT 15 AT 8,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,222.77,19500.0,2010-04-01 00:00:00+00:00,2010,2011-03,7936.500000000001,,,True,2010-04-01,,True
0000000121215A,E09000031,Waltham Forest,Outer London - East and North East,5138958000,UNIT 4 AT 8,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,729.3,49750.0,2010-04-01 00:00:00+00:00,2010,2011-03,20248.25,,,True,2010-04-01,,True
00000001212182,E09000031,Waltham Forest,Outer London - East and North East,5455315000,UNIT 16A ROXWELL TRADING PARK,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,173.74,9300.0,2010-04-01 00:00:00+00:00,2010,2011-03,3785.1000000000004,MILAGROSA FOODS & GRAINS COMPANY LIMITED,5892.0,True,2007-04-01,1461.0,True
00000001212191,E09000031,Waltham Forest,Outer London - East and North East,5455551000,UNIT 20 ROXWELL TRADING PARK,ARGALL AVENUE,LONDON,E10 7QY,Stores,268,Retail High Street,Retail,41.75,3100.0,2010-04-01 00:00:00+00:00,2010,2011-03,1261.7,,,True,2010-04-01,,True
00000001212219,E09000031,Waltham Forest,Outer London - East and North East,5456722000,UNIT 3 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,101.77,10000.0,2010-04-01 00:00:00+00:00,2010,2011-03,4070.0000000000005,,,True,2010-04-01,,True
00000001212228,E09000031,Waltham Forest,Outer London - East and North East,5456745000,UNIT 17 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,68.2,6600.0,2010-04-01 00:00:00+00:00,2010,2011-03,2686.2000000000003,,,True,2010-04-01,,True
00000001212237,E09000031,Waltham Forest,Outer London - East and North East,5456800000,UNIT 3 AT 8,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,262.44,16000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6512.0,,,True,2010-04-01,,True
00000001212267,E09000031,Waltham Forest,Outer London - East and North East,5439225000,UNIT 35 THE FOREST BUSINESS PARK,ARGALL AVENUE,LONDON,E10 7FB,Land Used For Storage,148,Warehousing  Large Scale and High Bay,Industrial,632.58,20000.0,2010-04-01 00:00:00+00:00,2010,2011-03,8140.000000000001,M J STAPLETON & SON LTD,12766.0,True,2007-04-27,1435.0,True
00000001212279,E09000031,Waltham Forest,Outer London - East and North East,5713324000,UNIT 1C AT 10,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,164.97,10000.0,2010-04-01 00:00:00+00:00,2010,2011-03,4070.0000000000005,,,True,2010-04-01,,True
00000001212283,E09000031,Waltham Forest,Outer London - East and North East,5713321000,UNIT 1B AT 10,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,231.05,14000.0,2010-04-01 00:00:00+00:00,2010,2011-03,5698.0,,,True,2010-04-01,,True
00000001212327,E09000031,Waltham Forest,Outer London - East and North East,5550612000,UNIT 27 THE FOREST BUSINESS PARK,ARGALL AVENUE,LONDON,E10 7FB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,321.49,23000.0,2010-04-01 00:00:00+00:00,2010,2011-03,9361.0,,,True,2010-04-01,,True
00000001212379,E09000031,Waltham Forest,Outer London - East and North East,7086296000,FRONT UNIT GREEN VALLEY HOUSE 5,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,473.18,25250.0,2010-04-01 00:00:00+00:00,2010,2011-03,10276.75,,,True,2010-04-01,,True
00000001212384,E09000031,Waltham Forest,Outer London - East and North East,5059464000,1ST FLR FNT 6,ARGALL AVENUE,LONDON,E10 7QE,Offices (Inc Computer Centres),203,Office General,Office,90.6,8600.0,2010-04-01 00:00:00+00:00,2010,2011-03,3500.2000000000003,,,True,2010-04-01,,True
00000001212385,E09000031,Waltham Forest,Outer London - East and North East,7109894000,UNIT 1-2 LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,433.97,20500.0,2010-04-01 00:00:00+00:00,2010,2011-03,8343.5,,,True,2010-04-01,,True
00000001212403,E09000031,Waltham Forest,Outer London - East and North East,5768439000,UNITS 18 & 19 FOREST BUSINESS PARK,ARGALL AVENUE,LONDON,E10 7FB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,945.37,41250.0,2010-04-01 00:00:00+00:00,2010,2011-03,16788.75,HIMENZ LTD,23077.0,True,2006-10-01,1643.0,True
00000001212407,E09000031,Waltham Forest,Outer London - East and North East,243792057,UNIT 44E,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,72.8,5600.0,2010-01-21 00:00:00+00:00,2010,2011-03,2279.2000000000003,,,True,2010-01-21,,True
00000001212427,E09000031,Waltham Forest,Outer London - East and North East,5832849000,UNIT 17 AT 17,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,290.01,16500.0,2010-04-01 00:00:00+00:00,2010,2011-03,6715.500000000001,,,True,2010-04-01,,True
00000001212428,E09000031,Waltham Forest,Outer London - East and North East,243791057,UNIT 44C,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,77.2,6000.0,2010-02-22 00:00:00+00:00,2010,2011-03,2442.0,,,True,2010-02-22,,True
00000001212436,E09000031,Waltham Forest,Outer London - East and North East,7095985000,UNITS 22 & 23 THE FOREST BUSINESS PARK,ARGALL AVENUE,LONDON,E10 7FB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,853.07,45500.0,2010-01-06 00:00:00+00:00,2010,2011-03,18518.5,,,True,2010-01-06,,True
00000001212437,E09000031,Waltham Forest,Outer London - East and North East,5832868000,UNIT 16 AT 17,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,284.55,16000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6512.0,,,True,2010-04-01,,True
00000001212453,E09000031,Waltham Forest,Outer London - East and North East,7180877000,UNIT 7 OF BUILDING 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,78.7,5500.0,2010-04-01 00:00:00+00:00,2010,2011-03,2238.5,,,True,2010-04-01,,True
00000001212471,E09000031,Waltham Forest,Outer London - East and North East,7261155000,UNITS 36A & 36B LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,659.04,33250.0,2010-04-01 00:00:00+00:00,2010,2011-03,13532.750000000002,,,True,2010-04-01,,True
00000001212474,E09000031,Waltham Forest,Outer London - East and North East,6241147000,UNIT 4 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,48.75,5200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2116.4,,,True,2010-04-01,,True
00000001212497,E09000031,Waltham Forest,Outer London - East and North East,6277448000,UNIT 10 AT 6,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,84.5,8200.0,2010-04-01 00:00:00+00:00,2010,2011-03,3337.4,,,True,2010-04-01,,True
00000001212506,E09000031,Waltham Forest,Outer London - East and North East,6390220000,UNIT 6 AT 17,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,334.4,20500.0,2010-04-01 00:00:00+00:00,2010,2011-03,8343.5,,,True,2010-04-01,,True
00000001212513,E09000031,Waltham Forest,Outer London - East and North East,6390221000,UNIT 8 AT 17,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,321.3,18750.0,2010-04-01 00:00:00+00:00,2010,2011-03,7631.250000000001,,,True,2010-04-01,,True
00000001212584,E09000031,Waltham Forest,Outer London - East and North East,7684611000,15,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,1697.69,69500.0,2010-12-01 00:00:00+00:00,2010,2011-03,28773.0,,,True,2010-12-01,,True
00000001212595,E09000031,Waltham Forest,Outer London - East and North East,7700206000,UNIT 55 CROMWELL INDUSTRIAL ESTATE,ARGALL AVENUE,LONDON,E10 7QZ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,179.9,12750.0,2010-08-01 00:00:00+00:00,2010,2011-03,5189.25,,,True,2010-08-01,,True
00000001212603,E09000031,Waltham Forest,Outer London - East and North East,6644594000,UNIT1 AT  8,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,263.35,16000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6512.0,,,True,2010-04-01,,True
00000001212614,E09000031,Waltham Forest,Outer London - East and North East,6644597000,UNIT 2 AT 8,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,261.05,16000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6512.0,,,True,2010-04-01,,True
00000001212627,E09000031,Waltham Forest,Outer London - East and North East,6737806000,UNIT 3,ARGALL WAY,LONDON,E10 7QF,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,222.03,10250.0,2010-04-01 00:00:00+00:00,2010,2011-03,4171.75,,,True,2010-04-01,,True
00000001212677,E09000031,Waltham Forest,Outer London - East and North East,6772175000,UNIT 45A LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,360.2,19750.0,2010-04-01 00:00:00+00:00,2010,2011-03,8038.250000000001,,,True,2010-04-01,,True
00000001212687,E09000031,Waltham Forest,Outer London - East and North East,6772177000,UNIT 45B LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,107.3,7800.0,2010-04-01 00:00:00+00:00,2010,2011-03,3174.6000000000004,,,True,2010-04-01,,True
00000001212697,E09000031,Waltham Forest,Outer London - East and North East,6811049000,UNIT 35 LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,659.3,31250.0,2010-04-01 00:00:00+00:00,2010,2011-03,12718.75,,,True,2010-04-01,,True
00000001212707,E09000031,Waltham Forest,Outer London - East and North East,6811052000,UNIT 36 LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,671.77,32500.0,2010-04-01 00:00:00+00:00,2010,2011-03,13227.500000000002,,,True,2010-04-01,,True
00000001212721,E09000031,Waltham Forest,Outer London - East and North East,7751074000,UNIT 4 FRONT,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,199.65,12750.0,2011-02-01 00:00:00+00:00,2010,2011-03,5189.25,,,True,2011-02-01,,True
00000001212727,E09000031,Waltham Forest,Outer London - East and North East,6811062000,UNIT 37A LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,283.3,16500.0,2010-04-01 00:00:00+00:00,2010,2011-03,6715.500000000001,,,True,2010-04-01,,True
00000001212737,E09000031,Waltham Forest,Outer London - East and North East,6811063000,UNIT 37B LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,141.68,8900.0,2010-04-01 00:00:00+00:00,2010,2011-03,3622.3,,,True,2010-04-01,,True
00000001212762,E09000031,Waltham Forest,Outer London - East and North East,7592108000,UNITS 3-5 LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,411.97,33000.0,2010-09-30 00:00:00+00:00,2010,2011-03,13431.000000000002,,,True,2010-09-30,,True
00000001212774,E09000031,Waltham Forest,Outer London - East and North East,7592115000,UNIT 38A LEYTON INDUSTRIAL VILLAGE,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,541.81,40000.0,2010-09-30 00:00:00+00:00,2010,2011-03,16280.000000000002,,,True,2010-09-30,,True
00000001219075,E09000031,Waltham Forest,Outer London - East and North East,4853627000,ARGALL WORKS 7-9,ARGALL AVENUE,LONDON,E10 7QE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,1605.0,60000.0,2010-04-01 00:00:00+00:00,2010,2011-03,24840.0,NORTHCROFT LTD,36482.98,True,2005-04-01,2191.0,True
00000001219295,E09000031,Waltham Forest,Outer London - East and North East,3010345000,TRS (INTERNATIONAL FOODS LTD) 44,ARGALL AVENUE,LONDON,E10 7AB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,6538.91,357500.0,2010-04-01 00:00:00+00:00,2010,2011-03,148005.0,,,True,2010-04-01,,True
00000001219365,E09000031,Waltham Forest,Outer London - East and North East,183491057,UNIT 1,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,569.09,28250.0,2010-04-01 00:00:00+00:00,2010,2011-03,11497.75,JETLOAD TRADING LIMITED,19026.25,True,2002-11-15,3059.0,True
0000000121937A,E09000031,Waltham Forest,Outer London - East and North East,248775057,UNIT 2,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,578.41,23750.0,2010-04-01 00:00:00+00:00,2010,2011-03,9666.25,,,True,2010-04-01,,True
00000001219384,E09000031,Waltham Forest,Outer London - East and North East,183493057,UNIT 3,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,324.53,17000.0,2010-04-01 00:00:00+00:00,2010,2011-03,6919.000000000001,TATES TRANSPORT CO. (UK) LTD,10924.75,True,1994-04-01,6209.0,True
00000001219399,E09000031,Waltham Forest,Outer London - East and North East,183495057,UNIT 5,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,79.21,6900.0,2010-04-01 00:00:00+00:00,2010,2011-03,2808.3,,,True,2010-04-01,,True
00000001219454,E09000031,Waltham Forest,Outer London - East and North East,183509057,UNIT 22,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,79.71,6600.0,2010-04-01 00:00:00+00:00,2010,2011-03,2686.2000000000003,,,True,2010-04-01,,True
00000001219474,E09000031,Waltham Forest,Outer London - East and North East,4341926000,UNITS 6-7,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,506.68,25250.0,2010-04-01 00:00:00+00:00,2010,2011-03,10276.75,EUROASEAN (UK) LTD,15549.6,True,2004-08-20,2415.0,True
00000001219492,E09000031,Waltham Forest,Outer London - East and North East,189556057,UNIT 14,ARGALL AVENUE,LONDON,E10 7QY,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,158.41,10750.0,2010-04-01 00:00:00+00:00,2010,2011-03,4375.25,,,True,2010-04-01,,True
